1573554379924;-0.4508;9.3002;0.539
1573554379944;-0.6762;9.6628;0.1666
1573554379964;-0.9604;9.1336;0
1573554379984;-0.7154;8.5358;-0.0098
1573554380004;-0.2744;8.4574;-0.0098
1573554380024;-0.0588;8.7808;-0.6664
1573554380044;-0.2058;9.1728;-1.274
1573554380064;-0.5292;8.7612;-1.4994
1573554380084;-0.6076;8.6142;-1.4994
1573554380104;-0.7546;9.2904;-1.9796
1573554380124;-0.6468;9.3884;-2.9008
1573554380144;-0.4802;9.3492;-3.5868
1573554380164;-0.3136;9.5942;-3.8416
1573554380184;-0.3038;9.751;-3.9592
1573554380204;-0.6958;9.6726;-4.1552
1573554380224;-1.176;9.5452;-4.3708
1573554380244;-1.3034;9.5354;-4.459
1573554380263;-1.1074;9.5158;-4.2924
1573554380283;-0.6566;9.3198;-3.969
1573554380303;-0.5096;9.408;-4.3904
1573554380323;-0.8232;9.2316;-5.2626
1573554380343;-1.2152;9.1336;-5.7624
1573554380363;-1.0682;9.5354;-6.223
1573554380383;-1.176;9.114;-5.5272
1573554380403;-1.2446;8.6338;-4.6746
1573554380423;-0.9996;9.1238;-4.9588
1573554380443;-0.7252;8.8984;-5.0666
1573554380463;-0.7644;9.0846;-5.3312
1573554380483;-1.0584;9.1826;-5.5566
1573554380503;-1.1466;9.163;-5.5076
1573554380523;-1.1858;9.5648;-5.6546
1573554380543;-1.127;9.8588;-5.88
1573554380563;-1.0584;9.5452;-5.684
1573554380583;-1.0388;9.5942;-5.4096
1573554380603;-0.9898;9.5158;-5.6154
1573554380623;-0.5978;9.4962;-5.9682
1573554380643;-0.3234;9.359;-6.223
1573554380663;-0.5292;9.4178;-6.0172
1573554380683;-0.9506;9.5844;-6.3504
1573554380703;-1.0682;9.7706;-7.0952
1573554380723;-0.5782;9.8392;-7.4088
1573554380743;-0.3038;9.5746;-7.35
1573554380763;-0.2352;8.9474;-6.713
1573554380783;-0.637;9.2806;-5.9682
1573554380803;-1.2152;9.0356;-6.5562
1573554380823;-2.0678;8.4574;-6.8894
1573554380843;-1.9208;8.6338;-7.252
1573554380863;-0.6468;8.2222;-6.909
1573554380883;0.1372;7.938;-5.9682
1573554380902;0.2352;8.4378;-6.1446
1573554380922;-0.1274;8.0066;-6.3504
1573554380942;-0.4704;7.3892;-6.7326
1573554380962;-0.5684;7.2422;-6.321
1573554380982;-1.0878;8.2026;-6.1446
1573554381002;-1.3622;9.5746;-7.4872
1573554381022;-1.6268;8.8004;-8.232
1573554381042;-1.0192;7.6538;-6.3308
1573554381062;-0.3038;7.9282;-4.7236
1573554381082;-0.4802;8.967;-7.0462
1573554381102;-1.1074;8.0948;-8.7612
1573554381122;-1.0976;7.791;-8.5652
1573554381142;-1.1956;9.457;-8.5358
1573554381162;-1.6268;10.3194;-9.2904
1573554381182;-1.3426;10.0254;-9.3884
1573554381202;-1.1858;10.2214;-9.3198
1573554381222;-1.2446;9.9274;-9.2708
1573554381242;-1.4994;9.0356;-7.4872
1573554381262;-1.3818;8.1046;-6.7816
1573554381282;-0.7056;7.6244;-7.3304
1573554381302;-0.5096;7.8792;-8.3202
1573554381322;-0.8036;8.1634;-7.5558
1573554381341;-1.0192;8.8788;-7.6342
1573554381361;-1.6758;8.9866;-7.5558
1573554381381;-1.6366;9.0552;-8.5456
1573554381401;-1.1564;8.281;-8.4868
1573554381421;-1.1662;7.5754;-6.5856
1573554381441;-1.3818;7.3402;-6.2328
1573554381461;-1.372;7.8008;-6.9482
1573554381481;-1.1662;8.1438;-7.8204
1573554381501;-0.833;8.4084;-8.2222
1573554381521;-0.3038;8.33;-7.7616
1573554381541;-0.9212;8.0164;-5.9878
1573554381561;-1.274;8.3692;-5.3018
1573554381581;-1.2152;9.0062;-6.713
1573554381601;-1.1074;8.8102;-7.301
1573554381621;-0.7938;8.6044;-6.2328
1573554381641;-1.0976;8.526;-5.0176
1573554381661;-1.0388;9.0062;-5.5272
1573554381681;-0.588;9.2512;-5.0078
1573554381700;-0.196;9.8098;-4.6942
1573554381720;-0.0294;10.143;-3.9102
1573554381740;-0.4312;10.437;-4.1944
1573554381760;-0.3626;9.5648;-4.165
1573554381780;0.0686;9.3492;-3.7044
1573554381800;0.49;8.8886;-2.5382
1573554381820;0.4704;8.2712;-0.9996
1573554381840;0.1666;7.9576;-0.1764
1573554381860;0.0196;8.1732;-0.9212
1573554381880;0.0588;7.6244;-1.029
1573554381900;0.2156;7.2618;-0.9898
1573554381920;0.294;6.6738;-0.1078
1573554381940;0.049;5.8114;0.49
1573554381960;-0.2058;5.1352;0.2646
1573554381980;-0.2646;4.5962;0.2156
1573554382000;0.0686;4.1944;0.7546
1573554382020;0.735;4.4688;1.5876
1573554382040;0.6958;5.341;2.4402
1573554382059;0.3332;6.762;1.7052
1573554382079;-0.0784;6.811;0.7056
1573554382099;-0.0686;6.5562;-0.0392
1573554382119;0.2058;6.1348;1.0976
1573554382139;0.5194;5.7918;0.3626
1573554382159;0.2744;5.6546;2.009
1573554382179;-0.3822;6.7326;2.0286
1573554382199;-0.6566;9.359;1.7934
1573554382219;0.1372;10.2704;0.8918
1573554382239;0.6958;9.212;1.6856
1573554382259;0.343;9.0356;0.441
1573554382279;-0.1372;9.114;-0.098
1573554382299;0.1666;8.2418;-0.2744
1573554382319;0.0882;7.1344;-1.421
1573554382339;-0.1862;7.1932;-2.1462
1573554382359;0.4606;8.624;-1.9894
1573554382379;0.4214;9.5354;-1.225
1573554382399;-1.029;8.7318;-2.1168
1573554382418;-1.8718;7.7812;-3.2144
1573554382438;-1.0682;8.0458;-4.2728
1573554382458;-0.0294;8.6436;-5.1352
1573554382478;-0.2156;8.918;-5.5076
1573554382498;-1.0192;9.359;-5.9584
1573554382518;-1.1662;9.6628;-6.0074
1573554382538;-0.9898;9.359;-6.7522
1573554382558;-1.4308;6.5954;-7.987
1573554382578;-1.0486;7.6146;-6.7522
1573554382598;-0.49;9.457;-8.673
1573554382618;-0.245;6.9384;-8.6338
1573554382638;-1.1662;5.5762;-5.1156
1573554382658;-1.813;5.9388;-6.8796
1573554382678;-1.6856;6.4386;-9.3296
1573554382698;-1.3818;6.125;-10.0352
1573554382718;-0.6958;7.4088;-9.702
1573554382738;-0.1862;8.6142;-9.4178
1573554382758;-0.8526;8.4868;-7.889
1573554382778;-1.2348;7.8204;-7.546
1573554382798;-1.3524;6.7326;-10.0058
1573554382818;-1.2838;4.263;-9.163
1573554382838;-0.8036;5.5762;-9.7314
1573554382858;-0.6762;7.8988;-11.2504
1573554382878;-0.539;8.281;-10.976
1573554382898;-0.8232;6.7718;-7.7616
1573554382918;-0.2156;5.5272;-6.3602
1573554382938;0.6272;6.2132;-8.9278
1573554382958;-0.0686;5.537;-9.6432
1573554382978;-0.4704;5.6938;-8.8102
1573554382998;-1.0682;5.537;-9.5354
1573554383018;-1.2348;7.2618;-10.976
1573554383038;-0.6762;7.6538;-9.9764
1573554383057;-0.4606;6.566;-8.3104
1573554383077;-0.6468;5.9094;-9.9372
1573554383097;-1.6072;6.5072;-11.6718
1573554383117;-1.7934;8.1242;-9.9862
1573554383137;-1.2642;8.9278;-8.3594
1573554383157;-2.3716;8.281;-11.2798
1573554383177;-2.6264;7.791;-14.5922
1573554383197;-0.9604;8.2222;-13.9454
1573554383217;0.0196;7.35;-10.3782
1573554383237;0.4214;5.635;-9.4864
1573554383257;-1.0094;5.3802;-10.9956
1573554383277;-1.715;7.0364;-12.9066
1573554383297;-2.107;9.3786;-13.0732
1573554383317;-2.107;9.6628;-10.5742
1573554383337;-1.1956;8.5358;-8.722
1573554383357;-0.343;6.5758;-8.183
1573554383377;-0.3038;5.6938;-8.134
1573554383397;-0.5684;6.6444;-9.0062
1573554383416;-1.225;7.791;-8.8984
1573554383436;-2.107;8.4868;-8.7612
1573554383456;-2.45;8.4574;-7.7224
1573554383476;-2.8616;7.889;-7.6734
1573554383496;-2.2736;6.8502;-7.4186
1573554383516;-1.4994;7.3206;-7.007
1573554383536;-1.0388;8.7514;-7.3108
1573554383556;-1.078;9.0454;-6.419
1573554383576;-1.8816;9.3492;-5.88
1573554383596;-2.0482;9.4374;-7.2324
1573554383616;-1.1466;8.7808;-5.5468
1573554383636;-0.6958;9.8196;-5.3018
1573554383655;-1.2446;9.6334;-5.2136
1573554383675;-1.225;9.2904;-4.6942
1573554383695;-1.1172;8.6044;-3.8906
1573554383715;-0.3822;8.5358;-2.9792
1573554383735;-0.0588;8.8886;-2.9008
1573554383755;-0.0294;7.889;-2.0286
1573554383775;-0.0686;7.3402;-1.3622
1573554383795;-0.0098;6.7816;-0.7938
1573554383815;-0.0392;6.9776;-0.7644
1573554383835;-0.0294;6.4582;-0.6958
1573554383855;-0.1176;5.7624;0.1568
1573554383875;0.245;5.8996;0.1372
1573554383894;0.2548;4.6942;-0.7546
1573554383914;-0.147;2.842;0.1176
1573554383934;-0.637;2.8224;1.4798
1573554383954;-0.6076;3.5476;1.519
1573554383974;0.2254;4.3806;1.8718
1573554383994;0.4214;6.2818;1.5484
1573554384014;0;6.8698;0.8624
1573554384034;-0.2352;5.635;1.1662
1573554384054;-0.0686;5.2136;0.4214
1573554384074;0.686;5.8996;0.1666
1573554384094;0.8722;5.635;2.4598
1573554384114;0.4606;7.9282;2.7244
1573554384134;0.3234;11.27;-0.833
1573554384154;0.6076;9.6824;-0.343
1573554384174;0.7448;7.987;1.47
1573554384194;0.2156;8.477;-0.7938
1573554384213;-1.0584;9.0552;-2.352
1573554384233;-1.0584;7.8596;-1.323
1573554384253;-0.5488;8.0948;-1.7052
1573554384273;-0.196;7.301;-2.7342
1573554384293;-0.588;7.448;-3.2732
1573554384313;-0.8232;8.7612;-3.7338
1573554384333;-1.0682;8.6632;-4.8412
1573554384353;-1.421;7.5264;-5.3802
1573554384373;-1.1466;8.183;-4.6158
1573554384393;-0.637;9.8882;-5.3312
1573554384413;-0.637;9.8588;-6.6346
1573554384433;-0.7742;9.1826;-7.0168
1573554384453;-1.1172;8.526;-6.6738
1573554384473;-1.323;8.0458;-6.9286
1573554384493;-0.6272;7.8204;-7.007
1573554384513;0;8.232;-7.448
1573554384533;-0.4998;8.5946;-8.2614
1573554384553;-1.0584;8.7122;-10.0058
1573554384572;-0.7448;7.4382;-9.1042
1573554384592;-0.0098;6.2818;-6.6738
1573554384612;-0.8232;5.88;-6.8698
1573554384632;-1.2642;5.9682;-9.2022
1573554384652;-1.0388;6.5856;-10.7506
1573554384672;-1.1368;7.252;-11.0348
1573554384692;-0.5194;7.056;-9.4178
1573554384712;-0.9016;7.644;-8.6828
1573554384732;-1.8326;6.8404;-8.0556
1573554384752;-0.9114;5.488;-8.9082
1573554384772;-0.441;5.5272;-11.7796
1573554384792;-0.49;6.5268;-11.9952
1573554384812;-0.6468;8.2712;-10.9564
1573554384832;-0.2646;9.1434;-10.4566
1573554384852;-0.4704;7.35;-9.4374
1573554384872;-1.3916;4.9196;-9.4472
1573554384892;-2.0188;5.5174;-11.6032
1573554384912;-2.5774;8.624;-14.994
1573554384931;-2.45;11.3386;-17.1696
1573554384951;-0.4704;10.1234;-13.2202
1573554384971;1.0878;5.6546;-9.555
1573554384991;1.0388;2.1658;-9.3198
1573554385011;-0.2646;3.9298;-10.5154
1573554385031;-1.0192;7.3598;-11.8188
1573554385051;-1.5288;10.5252;-12.691
1573554385071;-1.225;10.829;-10.878
1573554385091;-0.3724;7.7812;-9.506
1573554385111;-0.2156;5.5566;-9.1728
1573554385131;-0.245;5.0568;-8.7906
1573554385151;-0.7938;6.5072;-9.359
1573554385171;-1.0388;8.1732;-9.016
1573554385191;-1.6072;9.065;-8.4672
1573554385211;-2.45;8.5064;-7.4578
1573554385231;-2.3618;7.448;-8.2222
1573554385251;-1.7052;6.3308;-6.7914
1573554385271;-1.6954;7.693;-6.6934
1573554385290;-1.4406;9.702;-7.3696
1573554385310;-1.176;10.1038;-6.9678
1573554385330;-1.3622;10.4664;-6.6444
1573554385350;-1.6758;9.9372;-6.0858
1573554385370;-1.2054;8.9572;-5.6644
1573554385390;-0.6762;9.1532;-5.2234
1573554385410;-0.9996;9.7706;-4.7628
1573554385430;-1.3426;10.2508;-4.018
1573554385450;-1.47;9.9176;-3.6456
1573554385470;-1.0192;9.555;-4.263
1573554385490;0;8.6632;-3.5476
1573554385510;0.5782;8.0164;-2.695
1573554385530;0.7252;7.2324;-1.6758
1573554385550;0.1666;5.782;-0.1568
1573554385570;-0.294;5.145;0.4802
1573554385590;-0.245;5.096;-0.6272
1573554385610;-0.4802;4.606;-0.4214
1573554385630;-0.9604;4.1944;0.4998
1573554385649;-1.0584;4.0572;1.4112
1573554385669;-0.9702;4.5276;1.2446
1573554385689;-0.2744;5.2234;0.7056
1573554385709;-0.1274;4.7236;0.5488
1573554385729;0.2352;5.1352;1.666
1573554385749;0.4606;6.4484;1.0976
1573554385769;0.0392;5.9388;1.5974
1573554385789;-0.4214;6.4778;2.4696
1573554385809;-0.1372;7.5068;1.6562
1573554385829;1.0192;7.6734;1.029
1573554385849;0.5096;8.1634;1.8914
1573554385869;-0.3136;8.8396;3.5084
1573554385889;0.5978;8.9474;3.5378
1573554385909;0.98;8.8102;1.5778
1573554385929;0.2156;8.4378;-0.196
1573554385949;0.1666;7.3402;0.6076
1573554385969;-0.1372;7.2618;0.245
1573554385989;-0.5488;8.085;-1.8424
1573554386008;-0.5194;8.1928;-1.2936
1573554386028;-0.2254;7.9184;-0.9114
1573554386048;0.1666;8.3692;-1.3622
1573554386068;0.0294;9.3002;-2.2442
1573554386088;-0.2744;9.8;-2.7342
1573554386108;-0.4214;9.898;-1.9894
1573554386128;0.0196;9.5844;-3.5084
1573554386148;-0.4214;8.5652;-3.969
1573554386168;-1.2054;7.6342;-4.851
1573554386188;-0.9212;8.1732;-3.185
1573554386208;-0.49;10.29;-4.6942
1573554386228;-0.5488;10.2018;-5.1058
1573554386248;-0.5292;9.1238;-5.733
1573554386268;-0.7252;8.1732;-6.3406
1573554386288;-0.6468;7.3108;-7.252
1573554386308;-0.4018;7.8694;-7.8988
1573554386328;-0.5292;8.1438;-7.4872
1573554386348;-1.0584;8.036;-6.9482
1573554386367;-1.323;7.5558;-6.3602
1573554386387;-1.1564;6.7424;-6.4778
1573554386407;-0.7938;6.37;-8.379
1573554386427;-1.225;6.8306;-10.2312
1573554386447;-1.323;7.5264;-8.5358
1573554386467;-0.9408;8.3692;-8.2418
1573554386487;-0.4606;6.9972;-7.6538
1573554386507;-0.1568;5.929;-7.5558
1573554386527;-0.5194;5.7526;-7.889
1573554386547;-1.8424;5.8702;-9.408
1573554386567;-1.862;7.0364;-10.6918
1573554386587;-0.2058;7.3402;-10.682
1573554386607;0.8918;6.8894;-9.3982
1573554386627;-1.0976;7.0854;-8.7024
1573554386647;-1.911;6.517;-9.9078
1573554386667;-1.1368;5.9094;-10.8878
1573554386687;-1.4798;5.9094;-10.6428
1573554386707;-1.176;7.0756;-11.0054
1573554386726;-0.1764;8.3888;-10.8192
1573554386746;0.441;7.35;-9.31
1573554386766;-0.5684;6.1446;-7.9576
1573554386786;-2.1168;6.6248;-10.878
1573554386806;-2.6264;7.84;-15.4154
1573554386826;-2.0678;9.751;-16.6698
1573554386846;-0.4312;9.7706;-12.5244
1573554386866;0.1274;6.4092;-9.1826
1573554386886;-0.1764;3.5966;-10.0058
1573554386906;-1.1858;4.5472;-11.0348
1573554386926;-1.862;8.0654;-11.613
1573554386946;-2.0678;10.9074;-11.417
1573554386966;-2.058;10.5252;-11.221
1573554386986;-1.421;7.5558;-10.1332
1573554387006;-0.686;5.782;-8.6926
1573554387026;-0.4508;6.1152;-8.8298
1573554387046;-0.9898;7.3794;-8.7416
1573554387066;-1.4014;8.3986;-7.399
1573554387086;-1.7934;9.0258;-7.6636
1573554387106;-1.8914;8.82;-8.0262
1573554387126;-2.156;8.4966;-7.497
1573554387146;-2.1462;7.9674;-7.1344
1573554387166;-1.421;7.9968;-5.8408
1573554387186;-1.7738;9.016;-6.37
1573554387206;-1.5386;9.0258;-5.8016
1573554387226;-1.5974;9.0258;-5.2528
1573554387246;-1.4798;9.8098;-5.9976
1573554387266;-0.7056;9.3982;-6.4778
1573554387286;-0.1862;8.526;-4.7824
1573554387306;-0.7154;7.497;-2.6558
1573554387326;-1.3034;8.183;-3.2144
1573554387345;-1.1858;8.7318;-3.7828
1573554387365;-0.4214;8.5358;-4.4884
1573554387385;-0.1176;8.4868;-4.1062
1573554387405;-0.1176;7.9086;-3.5966
1573554387425;-0.0784;7.3794;-2.8518
1573554387445;-0.0882;7.0854;-1.7346
1573554387465;-0.049;6.0564;0
1573554387485;0.6076;6.2034;0.9114
1573554387505;1.1858;7.252;0.1372
1573554387525;0.7154;6.3406;-0.2352
1573554387545;0.0196;5.9976;0.8624
1573554387565;-0.2842;5.7722;1.127
1573554387585;-0.1568;5.7134;0.7154
1573554387605;-0.0686;6.1348;-0.0686
1573554387625;0.1078;6.468;0.1666
1573554387645;-0.0588;5.929;1.3132
1573554387665;0.0294;5.341;1.764
1573554387685;0.0882;5.8898;0.4606
1573554387705;0.2156;6.3602;0.0686
1573554387725;-0.1862;7.1442;1.127
1573554387745;-0.2254;7.7518;1.0094
1573554387765;0.0294;7.1932;1.0388
1573554387785;0.6174;7.644;-0.3528
1573554387804;0.2646;8.1046;0.539
1573554387824;-0.1078;7.5656;0.9898
1573554387844;0.2156;7.1638;-0.5096
1573554387864;0.7742;7.6146;-2.8224
1573554387884;0.4116;8.5456;-1.6366
1573554387904;-0.2156;9.065;-0.9016
1573554387924;0.0392;9.555;-2.4304
1573554387944;0.2548;8.4868;-3.5182
1573554387964;-0.4312;7.8596;-2.9302
1573554387984;-0.7742;8.7122;-3.9984
1573554388004;-0.8918;8.8984;-3.7142
1573554388024;-0.5488;7.9478;-4.1748
1573554388044;-0.9212;7.8988;-4.8706
1573554388064;-1.1074;8.477;-4.4688
1573554388084;-1.2054;8.7612;-5.096
1573554388104;-1.372;7.8792;-6.2622
1573554388124;-1.3034;7.84;-6.9188
1573554388144;-1.1858;8.1046;-7.0952
1573554388163;-1.2446;8.3692;-7.8988
1573554388183;-1.1466;7.252;-7.6048
1573554388203;-1.2348;6.9678;-6.321
1573554388223;-1.1858;8.1928;-7.1442
1573554388243;-1.519;7.7518;-8.6534
1573554388263;-1.1564;7.3598;-8.2712
1573554388283;-0.49;7.3598;-8.624
1573554388303;-0.7448;7.3598;-9.2708
1573554388323;-2.2932;7.9478;-8.9964
1573554388343;-2.2442;7.0266;-9.1728
1573554388363;-0.4508;5.0764;-8.2418
1573554388383;-0.1078;4.6746;-7.8302
1573554388403;-0.9506;5.5664;-8.477
1573554388422;-0.9408;7.056;-8.771
1573554388442;-2.0874;6.8502;-10.1626
1573554388462;-2.597;6.7718;-10.4076
1573554388482;-0.3136;7.1246;-9.1434
1573554388502;1.3426;7.6244;-9.1434
1573554388522;0.3626;7.4676;-11.1034
1573554388542;-1.5386;6.4778;-12.152
1573554388562;-3.185;4.8608;-9.5746
1573554388582;-3.5476;7.1246;-9.5844
1573554388602;-2.5088;10.4664;-14.6216
1573554388622;-1.4602;13.5828;-22.981
1573554388642;-0.4018;17.7968;-23.0692
1573554388661;-0.6076;9.7314;-9.8784
1573554388681;-1.029;1.7934;-7.7714
1573554388701;-1.0094;-5.1646;-6.4092
1573554388721;-1.0388;-1.1956;-8.9964
1573554388741;-0.6076;5.635;-8.8102
1573554388761;-1.0094;11.7012;-11.7208
1573554388781;-1.9894;15.9348;-12.7596
1573554388801;-1.715;10.9368;-10.3782
1573554388821;-1.0192;5.8408;-8.9376
1573554388841;-0.7056;4.3806;-8.82
1573554388861;-0.6958;4.3512;-7.8988
1573554388881;-0.9996;5.5566;-7.3696
1573554388900;-1.323;7.1148;-8.33
1573554388920;-1.1564;8.3888;-9.1924
1573554388940;-0.6566;7.7224;-7.0756
1573554388960;-1.2838;7.6636;-6.0074
1573554388980;-1.7738;7.6048;-7.3598
1573554389000;-1.3524;6.762;-7.8302
1573554389020;-1.0094;7.3696;-7.1736
1573554389040;-1.372;8.7906;-6.4092
1573554389060;-2.0384;9.6922;-6.6934
1573554389080;-1.2446;9.0258;-6.7326
1573554389100;-0.3038;7.9576;-5.39
1573554389120;0.0294;8.5946;-4.7628
1573554389140;-0.1274;8.7612;-4.116
1573554389160;-0.2058;9.4864;-4.3022
1573554389180;-0.0392;9.7804;-4.1454
1573554389200;0.3332;9.8294;-4.263
1573554389220;0.9408;9.457;-4.3512
1573554389239;0.9114;8.8102;-3.9004
1573554389259;-0.0784;8.673;-2.842
1573554389279;-0.4508;8.722;-2.1952
1573554389299;0.196;8.6044;-1.2838
1573554389319;0.3822;8.2908;0.049
1573554389339;-0.3234;7.6538;-0.1078
1573554389359;-0.4508;7.7126;-0.2744
1573554389379;-0.49;7.2128;-1.96
1573554389399;-0.098;5.7624;-1.3916
1573554389419;0.0686;5.243;0.1078
1573554389439;0.1862;4.7334;1.1858
1573554389459;-0.1372;4.7334;2.107
1573554389479;-0.6076;5.292;1.6464
1573554389499;-0.3626;5.39;1.5582
1573554389519;0.2156;5.3116;1.764
1573554389539;0.1568;5.4684;1.5386
1573554389559;0.1176;5.4194;0.6468
1573554389579;0.2842;5.145;-0.0882
1573554389598;0.5488;5.5174;-0.7252
1573554389618;0.4214;5.2234;0.6566
1573554389638;0.3626;6.6836;1.764
1573554389658;0.3234;9.1042;0.9506
1573554389678;-0.4116;10.1038;0.9408
1573554389698;0.0098;9.9764;0.0294
1573554389718;0.98;10.2312;-1.2936
1573554389738;1.1368;9.359;-1.2642
1573554389758;0.343;7.9576;-0.9016
1573554389778;-0.5978;7.0364;-2.2246
1573554389798;-1.2348;7.5558;-3.1948
1573554389818;-1.0388;9.457;-2.7342
1573554389838;-0.5684;9.7608;-3.4398
1573554389858;-0.5684;8.4672;-3.3516
1573554389878;-0.6174;7.9282;-3.1164
1573554389898;-0.9016;8.6044;-4.4198
1573554389918;-0.9408;8.5554;-5.2038
1573554389938;-1.1466;9.1728;-6.2426
1573554389958;-0.8232;10.8682;-7.2324
1573554389978;0.0784;8.4476;-6.027
1573554389998;0.3528;6.9972;-7.1148
1573554390018;-1.1074;8.575;-5.9486
1573554390038;-2.0678;9.2806;-6.8992
1573554390058;-2.2638;7.154;-7.252
1573554390078;-1.3426;6.6836;-7.9478
1573554390098;-1.3622;5.929;-7.1344
1573554390118;-1.127;6.517;-5.978
1573554390138;-1.1368;7.742;-6.2132
1573554390158;-2.0286;6.7326;-9.2512
1573554390178;-1.9208;5.3116;-10.3782
1573554390198;-1.225;6.6346;-9.506
1573554390217;-0.7938;6.5758;-7.6146
1573554390237;-2.0972;7.0658;-8.428
1573554390257;-1.8718;6.6444;-10.4664
1573554390277;-1.274;5.7526;-10.7898
1573554390297;-0.98;6.272;-8.379
1573554390317;-2.0188;6.713;-7.791
1573554390337;-2.0972;8.3692;-10.2704
1573554390357;-0.5586;7.7028;-11.3484
1573554390377;0.1568;6.2818;-9.6432
1573554390397;-0.9408;6.1054;-10.1822
1573554390417;-1.7934;7.0952;-12.397
1573554390437;-1.5876;7.8694;-12.8968
1573554390457;-1.2348;8.428;-10.927
1573554390477;-1.0094;7.7616;-11.0936
1573554390497;-1.6464;6.8012;-12.3578
1573554390517;-1.9992;6.86;-12.6028
1573554390537;-1.6268;8.3006;-12.4068
1573554390557;-1.7738;9.4276;-12.1814
1573554390577;-1.6954;8.3006;-11.2896
1573554390597;-1.5582;6.7914;-10.4762
1573554390617;-1.6072;6.5758;-10.192
1573554390637;-1.8816;7.0658;-10.8878
1573554390657;-1.862;7.7224;-10.7898
1573554390676;-1.323;7.6538;-9.506
1573554390696;-1.2544;7.3108;-8.5946
1573554390716;-1.176;7.2226;-8.4868
1573554390736;-1.1466;7.154;-8.2026
