1,57355E+12;-0,1176;10,6624;0,2352
1,57355E+12;-0,0686;10,2116;0,4018
1,57355E+12;0,294;9,5942;0,686
1,57355E+12;0,4704;9,8196;0,7154
1,57355E+12;0,4508;9,8392;0,686
1,57355E+12;0,5194;9,7314;0,6762
1,57355E+12;0,4018;9,702;0,8526
1,57355E+12;0,392;9,4472;0,9702
1,57355E+12;0,3038;9,2904;1,2054
1,57355E+12;0,1176;9,4472;1,3818
1,57355E+12;-0,098;9,6824;1,4308
1,57355E+12;-0,2646;9,4472;1,4406
1,57355E+12;-0,3822;8,722;2,4206
1,57355E+12;-0,196;9,3296;1,7248
1,57355E+12;-0,1078;9,604;1,1466
1,57355E+12;-0,0588;9,2218;1,3132
1,57355E+12;-0,0588;9,5844;1,1564
1,57355E+12;-0,0784;9,6138;1,5778
1,57355E+12;-0,1666;9,4864;1,3916
1,57355E+12;-0,0882;9,3884;0,8526
1,57355E+12;0,0882;9,408;0,8526
1,57355E+12;0,0392;9,4276;1,0486
1,57355E+12;0,1176;9,4766;1,225
1,57355E+12;0,588;10,0646;1,0388
1,57355E+12;1,1956;10,3684;1,1564
1,57355E+12;1,5876;10,4076;0,833
1,57355E+12;1,8424;10,4958;0,882
1,57355E+12;1,6268;10,878;1,0094
1,57355E+12;1,0388;10,7996;1,029
1,57355E+12;0,5194;10,5742;0,9016
1,57355E+12;0,3136;9,7412;0,4998
1,57355E+12;0,441;9,5354;1,1956
1,57355E+12;0,6664;9,9274;1,1858
1,57355E+12;0,9016;9,8882;1,3818
1,57355E+12;0,7252;9,9862;1,1956
1,57355E+12;0,4018;9,6628;1,2544
1,57355E+12;0,049;9,898;1,5288
1,57355E+12;-0,5684;10,1038;1,4994
1,57355E+12;-1,3916;9,5942;1,7542
1,57355E+12;-1,8522;9,3492;1,5582
1,57355E+12;-1,6562;9,4178;1,9404
1,57355E+12;-1,7542;9,114;2,1658
1,57355E+12;-2,4304;8,4868;2,303
1,57355E+12;-2,6656;8,6534;2,45
1,57355E+12;-2,1462;9,4962;2,6068
1,57355E+12;-1,5092;9,8882;2,5088
1,57355E+12;-1,6758;10,2704;2,5774
1,57355E+12;-1,8228;9,9666;3,0086
1,57355E+12;-1,96;9,9862;3,0674
1,57355E+12;-2,2638;10,339;2,3912
1,57355E+12;-2,3716;9,7608;3,0478
1,57355E+12;-2,4206;9,3884;4,0278
1,57355E+12;-2,3912;8,82;3,4888
1,57355E+12;-2,0776;8,8984;2,7832
1,57355E+12;-1,813;8,82;3,0184
1,57355E+12;-1,7346;8,7416;3,1556
1,57355E+12;-1,911;8,8788;3,0282
1,57355E+12;-2,156;8,9572;3,1556
1,57355E+12;-1,9894;8,8886;3,724
1,57355E+12;-1,9012;8,5064;4,4198
1,57355E+12;-2,0188;8,428;4,3414
1,57355E+12;-2,4108;8,526;4,018
1,57355E+12;-2,7538;8,4378;3,8416
1,57355E+12;-3,0184;8,428;3,9102
1,57355E+12;-2,989;8,379;4,214
1,57355E+12;-2,94;8,5358;4,165
1,57355E+12;-2,6264;8,4868;4,4884
1,57355E+12;-2,6656;8,7024;4,0082
1,57355E+12;-2,9988;8,1536;4,2042
1,57355E+12;-2,8028;8,3692;4,5864
1,57355E+12;-2,2442;8,7808;4,4296
1,57355E+12;-1,8228;9,0846;4,3414
1,57355E+12;-1,568;9,6236;4,3806
1,57355E+12;-1,2838;9,898;4,753
1,57355E+12;-0,6958;9,3296;5,1646
1,57355E+12;-0,3822;8,5358;5,3312
1,57355E+12;-0,8918;7,8302;4,851
1,57355E+12;-1,3524;7,154;4,4394
1,57355E+12;-1,3328;7,0756;4,1356
1,57355E+12;-0,8918;7,2422;3,5084
1,57355E+12;-0,49;7,5068;3,2438
1,57355E+12;-0,1666;8,673;3,528
1,57355E+12;0,0882;9,6138;3,7338
1,57355E+12;0,539;10,2214;3,8906
1,57355E+12;0,8918;10,8094;3,8906
1,57355E+12;1,1368;10,9074;3,577
1,57355E+12;1,1662;10,0744;3,332
1,57355E+12;0,8722;9,3394;3,4594
1,57355E+12;0,6076;9,5158;3,7436
1,57355E+12;0,6076;9,065;4,0082
1,57355E+12;0,5586;8,722;3,92
1,57355E+12;0,4214;8,6142;3,7044
1,57355E+12;0,3332;8,5652;3,6946
1,57355E+12;0,3332;8,575;3,6162
1,57355E+12;0,4606;8,8886;3,2634
1,57355E+12;0,7154;9,1434;2,9204
1,57355E+12;1,029;9,0846;3,3908
1,57355E+12;1,1466;9,3688;3,6162
1,57355E+12;1,372;9,5746;3,3418
1,57355E+12;1,6072;9,4374;3,6162
1,57355E+12;1,5288;9,5256;3,6064
1,57355E+12;1,3426;9,4962;3,7142
1,57355E+12;1,1858;9,5158;3,7338
1,57355E+12;1,1956;9,506;3,5868
1,57355E+12;1,1662;9,4766;3,5574
1,57355E+12;0,9016;9,2316;3,2242
1,57355E+12;0,5292;8,8298;3,3614
1,57355E+12;0,5586;8,771;3,7338
1,57355E+12;0,6762;8,7612;3,8808
1,57355E+12;0,7056;8,8592;3,7632
1,57355E+12;0,6762;9,0258;3,4104
1,57355E+12;0,735;8,9376;3,5378
1,57355E+12;0,882;8,8396;3,5672
1,57355E+12;0,9996;8,8886;3,43
1,57355E+12;1,1074;8,8298;3,4594
1,57355E+12;1,2348;8,7122;3,6358
1,57355E+12;1,4112;8,7612;3,675
1,57355E+12;1,4896;8,7906;3,626
1,57355E+12;1,5386;8,6142;3,6848
1,57355E+12;1,7542;8,5162;3,6162
1,57355E+12;1,8522;8,4868;3,9102
1,57355E+12;1,8718;8,82;3,6652
1,57355E+12;1,9796;8,7318;3,577
1,57355E+12;1,7346;9,1336;3,724
1,57355E+12;1,4014;9,4864;3,283
1,57355E+12;1,1074;9,4766;3,773
1,57355E+12;0,8134;9,653;2,8616
1,57355E+12;0,5684;9,555;2,5382
1,57355E+12;0,1862;9,3786;2,254
1,57355E+12;-0,8428;9,0258;2,205
1,57355E+12;-1,9502;8,526;2,1462
1,57355E+12;-2,9498;8,9572;0,9114
1,57355E+12;-3,969;9,9274;0,588
1,57355E+12;-3,9102;10,4174;-0,245
1,57355E+12;-3,1654;10,241;-0,1078
1,57355E+12;-2,4892;9,8784;0,3234
1,57355E+12;-2,3912;10,0352;1,0388
1,57355E+12;-2,4794;10,5938;1,0094
1,57355E+12;-2,5088;10,7408;1,4308
1,57355E+12;-2,4696;10,6428;1,7934
1,57355E+12;-2,6852;10,6232;1,2544
1,57355E+12;-2,6656;10,1528;1,1466
1,57355E+12;-2,8322;9,4962;0,9212
1,57355E+12;-3,1262;8,8886;1,2936
1,57355E+12;-3,1752;8,7612;1,2838
1,57355E+12;-2,7048;9,1042;0,5782
1,57355E+12;-2,4304;9,3394;-0,0784
1,57355E+12;-2,2736;9,6824;-0,7448
1,57355E+12;-1,9404;9,5256;-0,539
1,57355E+12;-1,3916;8,8004;-0,245
1,57355E+12;-0,9604;7,2422;0,0784
1,57355E+12;-0,4116;5,9682;-0,2352
1,57355E+12;0,3332;5,831;-0,4018
1,57355E+12;1,225;5,8996;0,1078
1,57355E+12;1,8228;6,8698;0,6468
1,57355E+12;1,715;7,4578;0,2842
1,57355E+12;0,9114;7,889;0,343
1,57355E+12;0,0392;8,2418;1,0878
1,57355E+12;-0,9016;8,5456;0,98
1,57355E+12;-0,9996;8,5652;0,7154
1,57355E+12;-0,3822;8,5554;-0,4116
1,57355E+12;0,2352;8,7416;-1,9306
1,57355E+12;0,5684;8,2712;-1,9502
1,57355E+12;0,8722;8,3006;-2,2736
1,57355E+12;1,715;7,7714;-3,2046
1,57355E+12;1,7052;8,183;-3,6358
1,57355E+12;0,7644;8,526;-3,3614
1,57355E+12;-0,2058;8,8494;-3,4496
1,57355E+12;-0,6272;9,212;-3,7142
1,57355E+12;-0,8134;9,555;-3,9788
1,57355E+12;-0,5586;9,6432;-4,0278
1,57355E+12;-0,0588;9,9666;-4,508
1,57355E+12;-0,0686;10,6428;-5,782
1,57355E+12;-0,4312;10,3096;-6,7032
1,57355E+12;-0,343;9,1434;-7,448
1,57355E+12;-0,4018;8,4672;-7,6342
1,57355E+12;-0,8036;9,3786;-7,7224
1,57355E+12;-1,323;10,6918;-8,6338
1,57355E+12;-1,5092;10,3488;-9,408
1,57355E+12;-1,2544;9,5158;-9,4668
1,57355E+12;-1,225;8,8396;-9,3688
1,57355E+12;-1,2544;9,0062;-9,2316
1,57355E+12;-1,176;9,2904;-9,4864
1,57355E+12;-1,078;9,1728;-9,947
1,57355E+12;-0,9898;8,3692;-10,0646
1,57355E+12;-0,3822;7,644;-10,4076
1,57355E+12;0,147;7,4382;-10,045
1,57355E+12;-0,5586;7,252;-9,359
1,57355E+12;-1,1956;7,105;-9,065
1,57355E+12;-0,4802;6,6248;-9,3786
1,57355E+12;-0,4508;5,9094;-9,0258
1,57355E+12;-1,7444;5,9192;-8,8494
1,57355E+12;-2,744;6,0662;-8,3398
