1573554040141;-1.617;5.7623999999999995;-7.7616
1573554040161;-1.274;5.9878;-7.614599999999999
1573554040181;-1.1368;6.0074;-8.084999999999999
1573554040201;-1.1368;5.9584;-8.4378
1573554040221;-1.1466;5.8898;-8.427999999999999
1573554040241;-0.9309999999999999;5.9388;-8.3986
1573554040260;-0.5586;5.9681999999999995;-8.3496
1573554040280;-0.588;5.88;-8.5848
1573554040300;-1.029;5.684;-8.9964
1573554040320;-1.3719999999999999;5.5958;-8.839599999999999
1573554040340;-1.6072;5.684;-8.8886
1573554040360;-1.3621999999999999;5.723199999999999;-8.8592
1573554040380;-1.029;5.6154;-8.4476
1573554040400;-0.9702;5.537;-8.1732
1573554040420;-0.7938;5.4193999999999996;-8.3888
1573554040440;-1.0486;5.1254;-8.6534
1573554040460;-0.8722;5.1352;-8.976799999999999
1573554040480;-0.5684;5.0176;-7.8694
1573554040500;-0.9995999999999999;5.341;-7.9478
1573554040520;-1.0877999999999999;5.2822;-9.0846
1573554040540;-0.9603999999999999;4.8313999999999995;-8.918
1573554040560;-1.0877999999999999;4.7627999999999995;-8.82
1573554040580;-1.029;4.9196;-8.5848
1573554040600;-0.7938;5.3606;-8.33
1573554040620;-0.6958;5.6644;-7.8008
1573554040640;-0.7545999999999999;5.6056;-7.957599999999999
1573554040660;-0.6566;5.4978;-7.8595999999999995
1573554040680;-0.5586;5.448799999999999;-7.595
1573554040700;-0.5781999999999999;5.5565999999999995;-7.5656
1573554040720;-0.8526;5.537;-7.7028
1573554040740;-1.127;5.791799999999999;-7.820399999999999
1573554040760;-1.1956;6.1053999999999995;-8.2614
1573554040780;-1.0877999999999999;6.1739999999999995;-8.3496
1573554040800;-0.7448;6.272;-8.153599999999999
1573554040820;-0.6762;6.4386;-7.644
1573554040840;-0.98;6.6248;-8.33
1573554040860;-1.1172;6.5758;-8.496599999999999
1573554040880;-1.0094;6.0074;-7.9772
1573554040900;-1.323;6.419;-7.154
1573554040920;-1.4014;7.0363999999999995;-7.4186
1573554040940;-1.1956;6.664;-7.8792
1573554040960;-1.2152;6.0956;-8.036
1573554040979;-1.1858;6.5954;-8.281
1573554040999;-1.2054;7.1638;-8.4574
1573554041019;-1.1172;8.232;-7.7714
1573554041039;-1.0191999999999999;9.4374;-9.653
1573554041059;-1.3524;9.1728;-11.720799999999999
1573554041079;-1.1466;8.3104;-11.956
1573554041099;-1.029;7.0952;-11.564
1573554041119;-1.2249999999999999;5.88;-9.113999999999999
1573554041139;-1.3034;5.6154;-7.8498
1573554041159;-0.833;5.791799999999999;-8.496599999999999
1573554041179;-0.3626;5.9388;-9.3786
1573554041199;-0.5978;7.0952;-9.6138
1573554041219;-1.2054;8.477;-9.5354
1573554041239;-1.2054;8.6632;-8.9572
1573554041259;-1.0877999999999999;7.7126;-8.839599999999999
1573554041279;-1.1368;6.997199999999999;-9.0944
1573554041299;-1.6856;7.301;-8.722
1573554041319;-1.5091999999999999;7.7028;-9.016
1573554041339;-2.1462;7.751799999999999;-9.4668
1573554041359;-2.7538;8.0752;-9.7118
1573554041379;-2.352;7.3892;-8.290799999999999
1573554041399;-1.617;7.477399999999999;-8.4182
1573554041419;-1.1074;7.8008;-8.9572
1573554041439;-0.9995999999999999;8.359399999999999;-8.3496
1573554041459;-1.3328;9.1728;-8.036
1573554041479;-1.6463999999999999;9.662799999999999;-8.3202
1573554041499;-1.2249999999999999;8.82;-7.399
1573554041519;-0.8036;9.1924;-6.066199999999999
1573554041539;-0.7938;9.9862;-6.4288
1573554041559;-0.5978;9.868599999999999;-7.1246
1573554041579;-1.4307999999999998;9.555;-6.6541999999999994
1573554041599;-1.5386;9.662799999999999;-6.0367999999999995
1573554041619;-1.4307999999999998;9.0748;-5.8702
1573554041639;-1.127;9.4178;-5.9388
1573554041659;-1.176;9.3492;-6.066199999999999
1573554041679;-1.421;8.6044;-5.2626
1573554041698;-1.1662;8.8494;-4.9784
1573554041718;-1.0191999999999999;9.4766;-4.5766
1573554041738;-1.0486;9.4864;-3.9886
1573554041758;-1.1662;8.8886;-3.3613999999999997
1573554041778;-1.1466;7.987;-2.8028
1573554041798;-1.274;7.0756;-2.3813999999999997
1573554041818;-1.2446;6.1152;-1.421
1573554041838;-0.9212;5.380199999999999;-0.7153999999999999
1573554041858;-0.6664;5.439;-0.4214
1573554041878;-0.6566;5.4782;-0.784
1573554041898;-0.49;5.2234;-0.7938
1573554041918;-0.5488;5.2528;-0.3528
1573554041938;-0.6566;5.517399999999999;-0.7448
1573554041958;-0.7448;4.704;0.0588
1573554041978;-0.4508;4.9588;0.3822
1573554041998;0.147;5.0078;0.1862
1573554042018;0.21559999999999999;5.1057999999999995;-0.5586
1573554042038;-0.6762;4.3904;-2.1364
1573554042058;-1.8326;3.5966;-2.7929999999999997
1573554042078;-0.7938;1.8619999999999999;0.1372
1573554042098;0.5194;3.8514;0.245
1573554042117;0.4508;5.860399999999999;-0.1862
1573554042137;-0.098;5.5664;0.7448
1573554042157;0.3724;5.8506;-0.0392
1573554042177;0.196;7.408799999999999;-1.421
1573554042197;-0.3528;9.6922;-2.94
1573554042217;-0.8036;8.8004;-1.6758
1573554042237;-1.1172;7.7812;-3.5574
1573554042257;-1.1172;9.388399999999999;-4.5472
1573554042277;-0.8134;9.8098;-4.1846
1573554042297;-0.882;8.016399999999999;-2.9497999999999998
1573554042317;-1.0388;8.5456;-4.0376
1573554042337;-0.7938;9.5648;-5.194
1573554042357;-0.1862;8.8886;-4.9882
1573554042377;0.1176;8.5358;-4.116
1573554042397;-0.3038;9.2316;-5.0176
1573554042417;-1.1662;9.0748;-7.2421999999999995
1573554042437;-1.3719999999999999;7.9086;-6.8698
1573554042457;-1.4896;8.624;-5.7722
1573554042476;-1.0388;8.379;-4.7627999999999995
1573554042496;-0.0196;8.5456;-6.2328
1573554042516;-0.2352;7.9967999999999995;-6.6836
1573554042536;-0.7252;7.9086;-6.4778
1573554042556;-1.176;8.633799999999999;-6.5464
1573554042576;-1.519;8.379;-7.252
1573554042596;-1.421;8.016399999999999;-7.4284
1573554042616;-1.519;8.084999999999999;-7.7714
1573554042636;-1.1956;8.3496;-7.0462
1573554042656;-1.0388;9.261;-7.4578
1573554042676;-1.078;8.8788;-8.232
1573554042696;-1.421;7.595;-8.6828
1573554042716;-1.6072;8.0752;-8.967
1573554042736;-1.176;10.8486;-10.339
1573554042756;-1.0486;12.0246;-12.2598
1573554042776;-0.41159999999999997;10.3586;-12.3774
1573554042796;-0.6859999999999999;9.251199999999999;-11.936399999999999
1573554042816;-1.2935999999999999;10.535;-14.062999999999999
1573554042836;0.3136;12.5832;-16.562
1573554042856;-0.8428;17.1892;-23.1084
1573554042876;-1.3916;13.308399999999999;-15.915199999999999
1573554042896;-2.2736;2.891;-2.0776
1573554042916;-1.9404;1.7542;-3.9101999999999997
1573554042936;-0.245;4.3904;-9.016
1573554042956;0.8231999999999999;7.4479999999999995;-9.8882
1573554042976;-1.1074;10.5252;-9.5452
1573554042996;-1.176;11.240599999999999;-8.3986
1573554043016;-1.323;8.0066;-7.614599999999999
1573554043036;-2.4206;10.3096;-9.7706
1573554043056;-1.176;11.6424;-9.5354
1573554043076;-0.1764;10.0156;-7.938
1573554043096;-0.6566;9.4472;-7.595
1573554043116;-1.323;9.1924;-7.0854
1573554043135;-1.8228;9.1336;-6.9874
1573554043155;-1.4307999999999998;8.7808;-7.154
1573554043175;-1.029;8.5554;-6.811
1573554043195;-0.6272;8.8984;-7.007
1573554043215;-0.9506;8.1242;-6.7424
1573554043235;-1.2935999999999999;8.5946;-7.154
1573554043255;-1.1956;9.251199999999999;-7.0756
1573554043275;-1.0976;8.967;-6.9874
1573554043295;-1.0682;9.2806;-7.2421999999999995
1573554043315;-1.029;9.319799999999999;-6.7424
1573554043335;-0.882;8.575;-5.7722
1573554043355;-0.34299999999999997;8.7318;-5.791799999999999
1573554043375;-0.0196;7.8988;-5.047
1573554043395;-0.0196;6.566;-3.9396
1573554043415;-0.0098;5.733;-2.9204
1573554043435;-0.12739999999999999;5.145;-2.2246
1573554043455;-0.5684;5.1156;-2.058
1573554043475;-0.588;5.3704;-1.5484
1573554043495;-0.0882;5.5762;-0.5684
1573554043515;0.1764;4.8608;-0.6762
1573554043535;0.21559999999999999;3.6357999999999997;-0.5586
1573554043555;0;3.4594;-0.5684
1573554043575;-0.5978;4.018;-1.5386
1573554043595;-1.0976;3.6848;-1.5288
1573554043615;-1.47;3.1458;-1.5288
1573554043635;-1.323;2.7636;-2.0776
1573554043655;-0.6762;3.0576;-1.6072
1573554043675;0.0392;2.5578;0.1862
1573554043695;0.2744;3.2634;0.5194
